config,chunk_id,source,heading_path,start,end,tokens,body_tokens,chars,clean_start,clean_end,sections,units
C,77b8e00b-1b24-45ff-9594-a3e8e4ffd4e9,apple/apple_black_rot.txt,BỆNH THỐI ĐEN TRÊN CÂY TÁO > PHÒNG NGỪA > Duy trì sức khỏe của cây,5593,6320,238,199,837,True,True,1,1
C,4802074f-c8cf-4af8-ad7d-3f7f5c868b13,apple/apple_black_rot.txt,BỆNH THỐI ĐEN TRÊN CÂY TÁO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Vệ sinh vườn cây,6372,7172,269,222,916,True,True,1,1
C,1470e3bc-44cf-419b-bb88-0cb541cef51d,apple/apple_black_rot.txt,BỆNH THỐI ĐEN TRÊN CÂY TÁO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Sử dụng thuốc diệt nấm,7201,8155,283,236,1076,True,True,1,1
C,a97956bc-065c-4de3-8ab9-22d7b2f82b2f,apple/apple_black_rot.txt,BỆNH THỐI ĐEN TRÊN CÂY TÁO > LƯU Ý AN TOÀN KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,8208,8814,209,157,726,True,True,1,1
C,4cea31de-0713-4987-8d40-9450f306dc89,apple/apple_black_rot.txt,BỆNH THỐI ĐEN TRÊN CÂY TÁO > TÓM TẮT BIỆN PHÁP QUẢN LÝ,8845,9405,198,160,658,True,True,1,1
C,3fd0de5f-430d-42d2-9a6c-736d3283c3b3,apple/apple_black_rot.txt,BỆNH THỐI ĐEN TRÊN CÂY TÁO > NGUỒN THAM KHẢO,9426,9516,63,29,178,True,True,1,1
C,8674dadb-62e9-4d7f-b551-7269ea487214,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > TỔNG QUAN,131,817,223,182,784,True,True,1,1
C,e6000cf7-51ba-42f1-b361-8da2b6722dd2,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > TRIỆU CHỨNG > Trên lá,847,1755,300,254,1018,True,True,1,1
C,2b6eeb7f-1452-4eb1-9b78-af5e5923e71d,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > TRIỆU CHỨNG > Trên quả,1770,2213,159,113,554,True,True,1,1
C,3e15019b-e822-45c9-b6f4-cc95eb5b41a4,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > CHU KỲ VÀ CƠ CHẾ LÂY NHIỄM,2245,3336,341,289,1206,True,True,1,1
C,da38e9cc-8cde-4b73-bfc7-a38cbe67bc85,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH,3370,3828,186,132,575,True,True,1,1
C,6f73ab4c-8968-4117-a651-6433a378478d,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > MỨC ĐỘ GÂY HẠI,3848,4466,210,163,721,True,True,1,1
C,d27a1ade-456a-4146-88df-9577706b21bf,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > PHÒNG NGỪA > Theo dõi cây thường xuyên,4513,4971,177,128,585,True,True,1,1
C,391a5cc0-230c-40ac-b424-214dd49c5aa9,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > PHÒNG NGỪA > Cắt tỉa và chăm sóc cây,5001,5320,137,84,444,True,True,1,1
C,800d4a86-8b41-4d6c-bcdf-e7a47907fcfd,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > PHÒNG NGỪA > Lựa chọn giống táo kháng bệnh,5356,6110,239,186,885,True,True,1,1
C,a3efb4c7-d417-4e4a-8db6-ce060b26caa5,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > PHÒNG NGỪA > Sử dụng thuốc diệt nấm để phòng bệnh,6153,7148,293,241,1133,True,True,1,1
C,8564d8b5-d021-434c-affb-aec32021341e,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Đánh giá và chấp nhận mức độ nhiễm nhẹ khi phù hợp,7234,7620,158,93,552,True,True,1,1
C,85ebf5ae-5b9e-456e-8b51-3986b7e951b2,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Loại bỏ cành hoặc nhánh bị bệnh,7658,7859,116,55,348,True,True,1,1
C,5fd131e1-3485-4313-9015-7d6db2eeff74,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > LƯU Ý AN TOÀN KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,7912,8506,212,149,730,True,True,1,1
C,700ca687-3dee-4ae7-9edb-1cf018bb30de,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,8545,9517,321,266,1094,True,True,1,1
C,245a6420-3127-4276-9343-e9aab04939ad,apple/apple_cedar_rust.txt,BỆNH GỈ SẮT TÁO – TUYẾT TÙNG TRÊN CÂY TÁO > NGUỒN THAM KHẢO,9538,9629,75,30,195,True,True,1,1
C,7ce5b36e-28b2-44ff-aa83-58c0de6d5653,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > TÁC NHÂN GÂY BỆNH,285,497,89,59,296,True,True,1,1
C,2e4da080-dfaf-4fef-b46b-670402c6d5ca,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > BỘ PHẬN BỊ GÂY HẠI,521,689,89,55,253,True,True,1,1
C,7b60e6c0-8a94-4e52-af5d-8baf6ed354ac,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > TRIỆU CHỨNG > Trên lá,719,1056,130,99,425,True,True,1,1
C,1f10382f-659a-4521-846c-afdc7d092d24,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > TRIỆU CHỨNG > Trên quả,1071,1445,140,109,463,True,True,1,1
C,8ef96882-daa4-4131-a76d-012bc4da4564,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > TRIỆU CHỨNG > Trên hoa và cành non,1472,1681,104,69,310,True,True,1,1
C,f0da06c1-dc7b-435f-9147-d5fa9d54d6f6,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > PHÂN BIỆT VỚI MỘT SỐ BỆNH KHÁC,1717,1977,126,85,357,True,True,1,1
C,a58078c7-7f8a-44c6-bcd9-19a1af3d0a8c,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > CHU KỲ BỆNH > Giai đoạn lây nhiễm sơ cấp:,2026,2268,110,71,350,True,True,1,1
C,153730ab-0f7e-4177-b28f-7bf809a9fb35,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > CHU KỲ BỆNH > Giai đoạn lây nhiễm thứ cấp:,2303,2546,108,69,352,True,True,1,1
C,4b6ec9b2-93f4-435e-b6d7-36d6dfd86d41,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH,2580,2947,146,107,462,True,True,1,1
C,e8d4aa6f-de56-450e-b8b8-b060b4e03dee,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > TÁC HẠI,2960,3460,158,131,574,True,True,1,1
C,4fe35ac5-3fed-48ee-8d77-cb6eaf2c7b1c,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > PHÒNG NGỪA > Biện pháp canh tác,3500,3851,132,97,449,True,True,1,1
C,bdca062d-b43b-4c5c-a2fe-6b52aac807a2,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > PHÒNG NGỪA > Biện pháp sinh học,3876,4067,88,54,289,True,True,1,1
C,3f6d5621-e847-4198-aab3-2ab819dbd122,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > PHÒNG NGỪA > Quản lý theo giai đoạn,4096,4738,224,190,744,True,True,1,1
C,62524e98-4d60-48a8-b136-14218f9eaaf7,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > QUẢN LÝ BẰNG BIỆN PHÁP HÓA HỌC,4774,5117,125,90,440,True,True,1,1
C,252a916c-5331-446d-9aba-8b0cc4f430a7,apple/apple_scab.txt,Bệnh ghẻ táo (Apple Scab) > NGUỒN THAM KHẢO,5369,5668,102,72,381,True,True,1,1
C,3f1aa4e2-86fe-4474-8678-b164754d4553,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO,36,741,213,181,784,True,True,1,1
C,1861d738-d2cf-4819-ba44-07e1f9d4364a,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > CÁCH NHẬN BIẾT BỆNH PHẤN TRẮNG > Triệu chứng trên lá,804,2109,397,341,1442,True,True,1,1
C,25d10a20-5b04-448d-b1ce-29d2340a1ab4,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > CÁCH NHẬN BIẾT BỆNH PHẤN TRẮNG > Triệu chứng trên quả,2138,2669,191,135,669,True,True,1,1
C,0ef4dad6-acb4-44f3-bf2f-b9bd091d4860,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > VÒNG ĐỜI CỦA NẤM VÀ MỐI LIÊN QUAN ĐẾN QUẢN LÝ BỆNH,2727,3797,342,282,1205,True,True,1,1
C,86410745-0c1e-4b1c-9849-8559c57461cf,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > BỆNH PHẤN TRẮNG HOẠT ĐỘNG TRONG THỜI GIAN NÀO?,3851,4282,160,102,562,True,True,1,1
C,2d301c6e-dad7-48ee-8327-b269cc226438,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > ĐIỀU KIỆN KHỞI PHÁT NHIỄM BỆNH,4320,4736,155,103,531,True,True,1,1
C,fa7407dc-f41d-4449-bd66-320d8b4b9c2a,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH PHÁT TRIỂN,4783,5514,260,204,855,True,True,1,1
C,436e9943-19a9-4f67-882c-6e9ce26e0344,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > BIỆN PHÁP CANH TÁC > Quản lý tưới nước,5563,6492,277,230,1052,True,True,1,1
C,3d452c50-eab9-420c-b973-16ff849dcde3,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > BIỆN PHÁP CANH TÁC > Cắt tỉa cây,6512,7020,191,143,625,True,True,1,1
C,295381fc-5411-41d5-820b-479504d70c55,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > BIỆN PHÁP CANH TÁC > Quản lý chồi mọc từ gốc,7052,7538,179,130,615,True,True,1,1
C,b27619f2-35c0-41ad-b91a-6b6a416dfa6d,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > QUẢN LÝ BỆNH TRÊN LÁ ĐỂ BẢO VỆ QUẢ,7580,8028,159,107,567,True,True,1,1
C,e02fcf57-6c1d-4131-8389-9e81e406b1ea,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > BIỆN PHÁP HÓA HỌC,8053,9147,298,257,1196,True,True,1,1
C,24dca887-406c-4e40-b786-d5504f04305d,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > PHÒNG NGỪA KHÁNG THUỐC,9177,9802,207,160,732,True,True,1,1
C,03218196-55c4-4590-acd7-9ed52686f7c2,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > QUẢN LÝ BỆNH SAU THU HOẠCH,9836,10335,176,129,610,True,True,1,1
C,d0621e72-ad64-437c-8f39-028a4b9edad5,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > LƯU Ý KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,10382,11199,258,201,941,True,True,1,1
C,ca751eba-96b2-4783-8d2d-c0877afd2604,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,11240,12444,385,333,1322,True,True,1,1
C,1547268c-e0d8-407f-beeb-b21d9df1b4b2,cherry/cherry_powdery_mildew.txt,BỆNH PHẤN TRẮNG TRÊN CÂY ANH ĐÀO > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,12289,12638,141,89,467,True,True,1,1
C,125733f8-6a1c-4872-b6f6-65758ba5997f,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TỔNG QUAN,162,798,192,158,730,True,True,1,1
C,1b6cee61-9ec7-41a8-955d-7e12c10685ce,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TÁC NHÂN GÂY BỆNH,821,1268,157,119,549,True,True,1,1
C,d06687a8-fa56-4f16-996a-b510c94e3bba,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN,1303,2076,251,206,887,True,True,1,1
C,76844641-66c0-4070-bbea-5c97844e8f4d,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH,2110,2883,277,230,886,True,True,1,1
C,d957ae88-f442-4140-a3d5-aa7a295104d9,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TRIỆU CHỨNG > Triệu chứng ban đầu trên lá,2933,3449,191,148,642,True,True,1,1
C,63118294-b174-4203-9850-ced925713b3f,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TRIỆU CHỨNG > Triệu chứng trên cả hai mặt lá,3487,3768,126,82,410,True,True,1,1
C,71cd51fc-ed51-4038-bb2e-1734e4210a33,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TRIỆU CHỨNG > Tổn thương mô xung quanh mụn gỉ,3807,4079,119,73,402,True,True,1,1
C,69e75022-1b80-4a67-a422-b23e2861e1ee,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TRIỆU CHỨNG > Mụn gỉ khi già,4101,4290,99,55,302,True,True,1,1
C,ffae67d9-79c9-4133-8071-d989dfd46446,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TRIỆU CHỨNG > Triệu chứng trên các bộ phận khác,4331,4536,106,62,337,True,True,1,1
C,d5bf7b19-f94c-4667-a0f1-62dab02e5426,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > MỨC ĐỘ GÂY HẠI,4556,5744,348,308,1287,True,True,1,1
C,cb86f55f-5c75-41ea-a85b-8746a541c286,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > PHÂN BIỆT VỚI CÁC BỆNH TƯƠNG TỰ > Phân biệt với bệnh gỉ sắt phương Nam,5823,6418,226,170,750,True,True,1,1
C,f31e8cab-e2a7-44e3-a23b-99bc55c200f0,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > PHÂN BIỆT VỚI CÁC BỆNH TƯƠNG TỰ > Phân biệt với bệnh đốm nâu Physoderma,6463,6891,187,128,584,True,True,1,1
C,59157375-81e9-4588-b15c-42f6336c2785,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > PHÂN BIỆT VỚI CÁC BỆNH TƯƠNG TỰ > Phân biệt với bệnh đốm mắt,6925,7326,174,119,546,True,True,1,1
C,180276a7-336a-4f16-a878-c956d7e74f85,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > PHÂN BIỆT VỚI CÁC BỆNH TƯƠNG TỰ > Phân biệt với bệnh đốm hắc ín,7363,8046,256,198,831,True,True,1,1
C,e3cb9562-1be4-41cf-b923-8647c1e717a3,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > PHÒNG NGỪA > Lựa chọn giống có khả năng chống chịu,8105,8521,158,111,551,True,True,1,1
C,fa52bc0b-7017-4075-8952-3699b462fe3b,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > THEO DÕI VÀ RA QUYẾT ĐỊNH > Theo dõi đồng ruộng thường xuyên,8590,9325,256,203,880,True,True,1,1
C,978b64ba-28ba-4d51-8984-3dfea8932887,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > XỬ LÝ KHI BỆNH ĐÃ XUẤT HIỆN > Sử dụng thuốc diệt nấm,9386,10379,316,263,1130,True,True,1,1
C,13726e67-4e8a-40fb-a412-5736e81137bb,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > LƯU Ý KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,10424,10983,201,148,683,True,True,1,1
C,cb5934aa-2bf8-407e-a911-08ca9dcd795d,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > KIỂM TRA NHANH NGOÀI ĐỒNG RUỘNG,11020,11917,301,256,1013,True,True,1,1
C,dee04eac-eff3-45b1-af43-1a2bf4cc103d,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,11956,13127,389,341,1289,True,True,1,1
C,724777bd-f19e-4ea6-980b-404fd9ca1e21,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,13023,13208,109,61,303,False,True,1,1
C,3b96a620-30af-45e7-b29d-416194c7508e,corn/corn_common_rust.txt,BỆNH GỈ SẮT THÔNG THƯỜNG TRÊN CÂY NGÔ > NGUỒN THAM KHẢO,13229,13484,119,81,355,True,True,1,1
C,21650a34-01e1-4004-9fe1-6bb3e4e2e0e4,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TỔNG QUAN,148,781,216,181,721,True,True,1,1
C,33456915-d1c5-4564-8f8c-47738b327c8a,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TÁC NHÂN GÂY BỆNH,804,1239,167,128,531,True,True,1,1
C,4ee095ea-3d2f-4453-bd1a-fb6c5e5e4685,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TRIỆU CHỨNG > Triệu chứng ban đầu,1281,1692,146,104,523,True,True,1,1
C,ed8d49cf-f38f-4121-90a1-a4a502de4837,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TRIỆU CHỨNG > Hình dạng đặc trưng của vết bệnh,1732,2366,205,160,759,True,True,1,1
C,a50d8258-7aab-4b86-bd16-1ca4970387f9,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TRIỆU CHỨNG > Vết bệnh khi trưởng thành,2399,2870,168,124,589,True,True,1,1
C,78bdebed-4c4e-4726-843b-2e610c137abe,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TRIỆU CHỨNG > Ảnh hưởng của thời tiết đến hình dạng vết bệnh,2923,3323,151,103,539,True,True,1,1
C,cec9d9bf-15fb-4a6f-825a-46b73a5116c2,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > PHÂN BIỆT VỚI MỘT SỐ BỆNH LÁ KHÁC,3362,3867,195,143,617,True,True,1,1
C,aeb27d1a-18f1-4d2a-82ed-d2e5a25cf42b,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > PHÂN BIỆT VỚI MỘT SỐ BỆNH LÁ KHÁC > Phân biệt với bệnh gỉ sắt thông thường,3913,4186,143,81,426,True,True,1,1
C,aa476184-2a6f-4150-801e-48d10361c23a,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > PHÂN BIỆT VỚI MỘT SỐ BỆNH LÁ KHÁC > Phân biệt với bệnh đốm mắt,4220,4472,139,78,393,True,True,1,1
C,2ce607c6-5160-43a6-bb64-ba1baacac7c0,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > PHÂN BIỆT VỚI MỘT SỐ BỆNH LÁ KHÁC > Phân biệt với bệnh cháy lá thán thư,4515,4827,142,80,462,True,True,1,1
C,ab7cd3aa-04ee-49b9-b340-48510465568b,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > CHU KỲ BỆNH,4844,5298,169,131,544,True,True,1,1
C,b87c2cab-d34c-4fa4-a45e-9bc4299a884d,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > THỜI ĐIỂM BỆNH PHÁT TRIỂN,5329,5959,221,175,734,True,True,1,1
C,e136a218-c5ce-4fc2-baa9-f53f48a6dc14,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > ĐIỀU KIỆN THUẬN LỢI VÀ YẾU TỐ NGUY CƠ > Điều kiện thuận lợi cho bệnh phát triển,6047,6677,252,188,788,True,True,1,1
C,b8d21de1-0183-4244-b990-d574c1866754,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > ĐIỀU KIỆN THUẬN LỢI VÀ YẾU TỐ NGUY CƠ > Các yếu tố làm tăng nguy cơ bệnh,6716,7285,228,164,720,True,True,1,1
C,99debc0b-7775-45c3-a444-4406cf6ffeae,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > MỨC ĐỘ GÂY HẠI > Ảnh hưởng đến năng suất,7334,7926,205,158,711,True,True,1,1
C,f893e8d0-3f19-4f13-99fe-27a8061f4555,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > MỨC ĐỘ GÂY HẠI > Nguy cơ đổ thân và bệnh thối thân cuối vụ,7974,8433,187,133,596,True,True,1,1
C,2304851f-9819-402c-90ab-06669fc55aa5,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > PHÒNG NGỪA > Lựa chọn giống ít mẫn cảm,8480,8858,151,103,495,True,True,1,1
C,602e06dd-99b1-40bf-b46b-b006a11c0fe7,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > PHÒNG NGỪA > Luân canh cây trồng,8884,9300,161,117,527,True,True,1,1
C,e6853563-4134-4e05-a4a7-ba239f25dedb,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > PHÒNG NGỪA > Quản lý tàn dư cây ngô,9329,9805,174,129,590,True,True,1,1
C,bf4e69a1-386d-494d-9558-69a33dd79b33,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > THEO DÕI VÀ RA QUYẾT ĐỊNH,9836,10715,285,240,983,True,True,1,1
C,285e8844-8a77-4fed-8c2e-303edc907ff2,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > XỬ LÝ KHI BỆNH ĐÃ XUẤT HIỆN > Sử dụng thuốc diệt nấm,10776,11575,251,197,930,True,True,1,1
C,e4cbb5bc-73e7-47f0-9990-d2c6c3385ffc,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > XỬ LÝ KHI BỆNH ĐÃ XUẤT HIỆN > Khi nào nên cân nhắc phun thuốc?,11614,12206,232,174,733,True,True,1,1
C,2d78dedb-46cd-47ba-ad15-e2c4422f08c3,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > XỬ LÝ KHI BỆNH ĐÃ XUẤT HIỆN > Phòng ngừa kháng thuốc,12235,12660,166,113,556,True,True,1,1
C,6b59df54-0f14-4a00-9263-47571134d874,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > LƯU Ý KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,12705,13288,206,152,701,True,True,1,1
C,c09dbbf8-a08a-44de-86f0-3fad4e50c393,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > KIỂM TRA NHANH NGOÀI ĐỒNG RUỘNG,13325,14066,250,204,851,True,True,1,1
C,a99535f5-17f4-46d1-a5f0-99ee76f8dde5,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,14105,15283,386,337,1290,True,True,1,1
C,de5b3c4b-1582-4df6-83da-6077cf9c6a37,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,15156,15686,194,145,642,False,True,1,1
C,c9cd7420-04f8-4f52-907b-6a6052de6456,corn/corn_gray_leaf_spot.txt,BỆNH ĐỐM XÁM LÁ TRÊN CÂY NGÔ > NGUỒN THAM KHẢO,15707,15964,134,95,351,True,True,1,1
C,0ecab931-6c18-49a3-a1ad-7049c27bd883,corn/corn_northern_leaf_blight.txt,BỆNH CHÁY LÁ NGÔ PHƯƠNG BẮC > TỔNG QUAN,199,723,180,145,617,True,True,1,1
C,88899a6a-de53-46fc-9d99-3c531c53a314,corn/corn_northern_leaf_blight.txt,BỆNH CHÁY LÁ NGÔ PHƯƠNG BẮC > TÁC NHÂN GÂY BỆNH,746,842,71,32,197,True,True,1,1
